,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,HousePrice,Prediction
491,-0.3450857,0.26439136,-0.26891723,-0.13164742,0.5340203,-0.0140984785,-0.7784176,0.75242627,1.678,1.8656152
492,-0.14704175,-1.0058126,0.64845806,0.3117032,-0.61976993,0.051233497,0.980493,-0.58606946,1.875,1.2266483
493,1.0410103,-1.0058126,0.75764877,-0.20832448,-0.29404607,0.052029226,1.2712995,-1.1781921,1.502,2.1720357
494,0.47605538,-1.1645881,0.3029244,-0.16423517,0.4621303,0.010675179,0.55835444,-0.88959455,2.16,2.1834776
495,-0.32353386,-0.053159624,0.05465437,0.04056675,-0.23813161,-0.08375715,-0.7690367,0.6131033,3.01,2.5258925
496,-1.5555367,0.89949334,-1.1657692,0.64120114,-0.6818971,0.008866183,-0.75965583,0.6529098,1.875,2.0415924
497,-0.7021473,0.6613301,-0.29741248,0.062312987,-0.28517076,-0.052015923,0.95704085,-1.2528294,1.74,1.7177342
498,0.029503323,0.9788811,-0.055093665,0.17506076,-0.24079421,0.061119728,0.97111213,-1.4269831,2.436,2.184155
499,-0.9176128,0.34377912,-0.68599355,-0.09430042,0.15681966,-0.07981079,-1.4116254,1.2450324,1.398,1.8564242
500,-0.76351976,-2.0378532,0.3805215,1.213911,-0.89490455,-0.06870425,1.1024442,-0.38206083,2.175,1.3140908
501,-0.7671206,-0.3707106,-0.3136759,-0.24343541,-0.12097753,-0.13304856,-0.13582891,0.2548442,0.862,1.5189935
502,-1.1470579,-1.0852003,0.11933341,0.28008994,-0.47687745,-0.036007877,1.965483,-0.9542802,0.875,0.7572259
503,0.6470404,-1.8790778,0.24843904,-0.22477572,0.5597587,0.058607552,-1.3834828,1.2699115,1.794,2.206359
504,-0.7591776,-0.13254736,-0.24362811,-0.06529853,0.12220596,-0.07332815,1.529273,-0.74529576,1.384,0.88667643
505,0.027438158,0.10561587,0.21756476,-0.16919196,0.080492,-0.009650574,-0.7971793,1.065903,1.269,1.4197353
506,0.12508336,-0.3707106,-0.5564768,0.23720953,5.0977044,0.3579558,0.83978015,-1.2876601,3.875,1.5410061
507,-0.2526299,0.5819424,0.09528191,-0.2182545,-0.6730218,-0.0074677477,1.2290857,-1.2329261,1.059,1.3269125
508,-0.35662946,0.10561587,-0.53857255,0.096839085,0.9325217,0.1620576,-0.74089414,0.7673537,1.542,1.3227909
509,2.1438608,0.8201056,0.4131235,0.03900576,-0.44581386,-0.06914058,-0.7737271,0.5135869,5.00001,4.7094016
510,0.654242,-0.76764935,0.24930504,-0.11896566,4.152484,-0.06326714,1.1352772,-1.4817172,2.953,2.9036057
511,-0.41773713,0.89949334,-0.24493013,-0.3234831,-0.56563056,-0.012965539,-0.70806116,1.1504918,0.838,0.9377245
512,0.10612621,-1.6409146,-0.31954092,-0.12439814,-0.1662416,0.0028535868,-0.74558455,0.92657995,1.07,1.5961992
513,-0.4488205,0.9788811,-0.65153867,-0.36578628,0.092917435,0.13306697,-0.81125057,0.6976922,1.281,1.2217906
514,0.48548102,1.8521463,-0.058691747,-0.07472053,-0.70408535,-0.07872197,0.9992547,-1.3324425,3.518,3.429642
515,-1.0633392,1.3758198,-0.020805229,-0.1127749,-0.6020193,-0.06391037,0.32852346,-0.033753403,0.672,0.86033654
516,-1.7797924,-0.053159624,0.9938724,1.7116935,-1.1434132,0.118009575,-0.6986803,0.7474504,5.00001,0.81663156
517,-0.7859189,-0.8470371,-0.21751675,-0.045194056,0.06451644,-0.009165986,-0.73620373,1.0708787,0.953,1.1182027
518,1.0521303,-0.29132286,0.5279819,-0.0809749,0.1151057,-0.00096275075,0.76004285,-1.1483372,2.633,3.081351
519,-0.17404774,0.42316687,0.15703619,-0.05898974,0.09735509,-0.05133552,1.3369656,-0.9294011,1.098,1.2322127
520,-0.14042263,0.026228124,-0.09062806,-0.15933636,-0.16712914,-0.06618578,0.54428315,-0.11336653,0.888,1.2475636
521,-0.5447712,0.9788811,-0.6453531,-0.22720641,-0.28872088,-0.06084183,0.95704085,-1.2478536,1.703,2.107603
522,-0.6544897,1.0582688,-0.54675066,-0.16239811,-0.9925329,-0.076954395,-0.72213244,0.66286147,1.643,2.0687258
523,-1.1302189,-0.60887384,-0.10052559,0.33949172,-0.62065744,-0.07518112,1.4636071,-0.5014805,0.947,0.90757644
524,0.62946004,0.18500362,-0.23106687,0.05192488,-1.0599853,-0.11958014,-0.82063144,0.5832484,5.00001,3.7359273
525,-0.77739346,-1.4027513,-0.21471548,-0.07959659,-0.9872078,-0.06447617,1.1493484,-1.2578052,1.225,1.4869076
526,4.423432,-0.76764935,1.5121257,-0.084357,-0.15825383,-0.004713864,0.77411413,-1.2229745,5.00001,5.0763173
527,0.39985612,0.10561587,0.23921855,-0.0009514774,-0.14227827,-0.042187635,-0.8862974,0.87682176,2.365,2.5788064
528,1.4405401,0.34377912,0.8881068,-0.00090215454,-0.070388265,-0.0131851295,1.046159,-1.2578052,3.142,3.4526827
529,-0.5485838,0.7407178,0.15955104,0.005541545,-0.9854327,-0.059073675,0.9851834,-0.91447365,1.525,1.0925435
530,-1.1113676,0.42316687,-0.6819457,-0.1273876,1.1490793,-0.039303273,-0.75965583,0.6131033,1.679,1.8983127
531,0.04226498,1.613983,-0.41910976,-0.23614107,-0.14405334,0.07111401,-0.783108,0.68276477,1.706,2.1036484
532,1.2271928,-1.8790778,0.7842238,0.3288395,-0.17067926,-0.09373775,-0.9988677,0.92160416,2.959,3.4800916
533,-0.3609716,-1.0852003,0.21157356,0.22993897,2.230092,0.06461109,-1.1630327,1.1952742,1.599,1.363951
534,0.43941197,-0.13254736,0.088531315,-0.27641606,-0.44581386,0.037436113,-0.63770473,0.41407046,1.866,2.3921149
535,-1.0717587,-0.13254736,-0.5468773,0.16675305,0.06185385,-0.05748706,1.0883728,-1.2229745,1.75,1.4177991
536,-0.6109624,0.6613301,1.6647301,2.194799,-0.57983106,-0.06951967,1.3369656,-1.6707984,1.171,1.9271525
537,-0.63182586,0.42316687,-0.14311369,0.01682669,0.14350669,-0.05594247,-1.3459594,1.2798632,1.642,1.7401654
538,-0.84204894,-0.8470371,-1.2380875,0.031422418,1.6558595,-0.069864936,-0.73620373,0.63798237,1.75,2.4900267
539,-0.66598046,-0.5294861,-0.5894042,-0.015075909,-0.64905846,-0.06865068,1.2666091,-1.5563545,1.216,1.893632
540,1.0168108,-0.13254736,0.42507806,-0.06481499,0.2615483,-1.1401748e-05,0.7694237,-1.1931196,2.75,3.123154
541,-0.65888476,1.0582688,-0.5868633,-0.50654125,-0.14139074,0.020341579,1.1024442,-1.3722491,0.851,1.443573
542,1.6028408,1.2170444,1.4483488,0.1256854,-1.0200464,-0.022703437,0.85854185,-1.3423942,5.00001,4.042008
543,0.61489797,0.6613301,0.34809145,-0.3141388,-0.55498016,0.008117634,0.8069472,-1.2478536,5.00001,2.7653372
544,-1.4227308,-0.29132286,-0.8372701,-0.16179223,-0.564743,-0.082743585,2.448597,-2.2430177,0.75,1.0744271
545,-0.6127098,0.8201056,-0.1253125,0.41776466,-0.6046819,-0.1075704,0.4317129,-1.1632646,3.64,2.8518953
546,-0.6962696,0.42316687,-0.40525627,-0.09775569,-0.14050321,0.07010128,1.0883728,-1.3772249,0.939,1.2433656
547,0.04051753,1.5345954,-0.33206362,-0.007918554,-0.94105613,-0.13875154,-0.7315133,0.5981758,4.5,3.484044
548,-0.33724868,-0.053159624,-0.53119034,0.09944654,0.99287385,-0.114423335,-0.6986803,0.5732967,2.958,2.9507954
549,-0.73921436,0.89949334,-0.47948572,0.01842051,-0.46800214,-0.11302924,-1.3553402,1.2102017,1.987,2.2000892
550,3.0029693,1.6933708,0.7477884,-0.3728368,-0.7191734,-0.002819739,-0.6799186,0.73252296,4.833,4.322483
551,-0.94287133,0.42316687,-0.50862575,0.020939898,-0.19109248,0.14057155,-0.81125057,0.6728131,0.847,1.2144958
552,-0.2463285,0.6613301,0.26884145,-0.002299697,-0.12985283,-0.009650574,-0.7315133,0.96638656,1.304,1.397405
553,-0.74159724,1.1376566,-0.57758796,-0.15569799,-0.27363285,-0.011578641,-0.7643463,0.73252296,1.96,1.5699338
554,-0.19988878,-0.92642486,-0.68991643,0.12917766,1.3629743,-0.07304384,-0.90974957,0.84696686,1.167,2.5027518
555,0.78307647,0.5819424,0.17946686,-0.13248278,-0.035774555,0.005539095,0.94765997,-1.431959,2.609,3.072501
556,-0.2644384,0.5025546,0.21229656,-0.20832448,-0.64373326,-0.026888864,-0.6986803,1.1504918,0.953,1.0552533
557,0.66430306,0.5025546,-0.66245115,-0.2780521,-0.5753934,-0.09827546,-0.95665383,0.85194266,5.0,3.2945175
558,0.5095746,-1.6409146,0.28749245,-0.29709488,1.3656368,-0.022040155,1.2806804,-1.5464028,2.14,2.2915916
559,1.7068933,-1.4027513,1.0631238,-0.1797569,0.051203478,0.0076187425,-0.70337075,0.9564349,3.25,2.909005
560,-0.66396827,-1.4821391,2.7228498,3.3856573,-0.364161,-0.032848913,-0.6611569,1.4042587,0.89,1.1659044
561,-0.22620638,-0.053159624,-0.08517495,0.093339175,0.18965831,-0.019002263,-0.28592262,0.94648325,0.549,1.1791056
562,-1.1399093,-0.76764935,-0.5988089,-0.16549161,1.5324926,0.0783326,-0.90505916,1.6779289,0.822,0.5729482
563,-0.30950135,-0.8470371,0.40328467,0.37548515,-0.06683814,-0.02008837,-0.5579674,0.8917492,1.65,1.4081718
564,-0.24590488,-0.6882616,-0.012516556,-0.11647176,0.31480017,0.06420651,-0.7784176,1.0459996,1.15,0.98556435
565,1.2892536,-0.29132286,0.53509694,-0.190489,0.6192233,0.026157672,0.75535244,-1.1085306,2.518,3.1164591
566,1.1642846,0.026228124,0.33761814,-0.32151216,-0.3002588,-0.03630881,-0.5579674,-0.07853579,3.831,3.6959825
567,-0.62801325,0.6613301,-0.87367743,-0.23496453,-0.8327774,-0.13189545,-0.8769166,0.702668,2.417,2.6499615
568,-0.82923436,0.26439136,-0.7466864,-0.018536087,-0.14671592,0.08635765,-0.7924889,0.68276477,1.552,1.462653
569,0.7761397,-1.79969,0.55076504,-0.07190466,1.827153,0.0007800085,-0.4500876,0.73252296,1.401,2.1200502
570,-0.87223214,1.613983,-0.15091327,0.08262016,-0.33576003,-0.036298785,-0.7784176,0.6280307,1.198,1.8529507
571,-0.44548446,-0.053159624,-0.49696976,0.012122038,-1.0795109,0.036116023,0.4833076,-1.0239416,1.375,1.8182331
572,-0.8378127,0.7407178,-0.42592478,-0.18881594,-0.7395866,-0.038597174,1.4213933,-0.89457035,0.734,0.748989
573,-0.776705,1.0582688,-0.4693797,0.20208126,-0.8159143,-0.032419313,-0.7643463,0.6429582,1.232,2.0459626
574,0.6828895,-0.6882616,0.34884647,-0.008413078,1.4668154,-0.09833716,0.42702246,-1.1383855,3.875,3.4162383
575,2.2488136,-0.21193512,0.52272457,-0.22921988,-0.1857673,-0.018262912,0.8022567,-1.2130228,3.657,4.0975485
576,-0.64845306,1.5345954,-0.5337222,-0.39409402,-0.27984557,0.0010121654,0.980493,-1.402104,1.993,1.8836693
577,-0.8148841,1.2170444,-0.28860554,-0.0863961,0.2926119,0.06253724,-0.7877984,0.68774056,1.616,1.2059689
578,0.49368873,0.6613301,0.26067132,-0.16083151,0.18167053,-0.014870548,0.95235044,-1.2727327,1.869,2.7188122
579,1.2297875,-1.0058126,1.2499397,-0.14990225,0.4186413,0.019458922,-1.1958656,1.2649357,3.356,2.8250022
580,3.3561125,-0.92642486,0.90533984,-0.35787362,-0.16269149,0.0011045083,-0.947273,0.85691845,5.00001,4.303885
581,-0.11696448,-0.60887384,-0.4555839,0.3172684,1.9585075,-0.083996475,0.783495,-1.1881437,2.675,2.5373487
582,-0.16027999,1.2170444,-0.3896117,-0.04202272,-0.13340296,-0.07057824,-0.68929946,0.6131033,2.32,2.8351896
583,-0.70145893,1.2170444,-0.43502808,-0.18524107,-0.006486035,-0.051371895,-0.783108,0.6230549,1.588,2.0763152
584,5.3408413,0.026228124,1.3511571,-0.091971934,1.3212603,-0.029746568,-0.71744204,0.5334901,5.00001,5.530995
585,-0.35112235,1.1376566,-0.70464057,-0.051278148,-0.6552712,-0.1044797,-1.3600307,1.205226,4.667,2.570795
586,-1.022036,0.18500362,-0.71720123,0.013064117,0.33698845,0.060414426,-0.8862974,0.85691845,1.734,1.3509523
587,1.2068058,-0.053159624,0.51224005,-0.052901756,0.23314732,-0.055204123,-0.6986803,0.48870775,3.619,3.6952956
588,0.76046556,0.42316687,0.42958042,-0.10427892,-0.5807186,-0.06706728,0.8116376,-1.2478536,4.421,3.2266386
589,-1.3363646,-0.8470371,-1.1616887,-0.16207695,-0.04731246,0.0072930446,-1.3365785,2.0013573,0.583,0.90561604
590,1.0669042,-1.0058126,-0.122798726,0.15386254,1.4162261,-0.12324836,-0.74558455,0.5832484,5.00001,3.7115467
591,0.13980427,0.42316687,0.20480132,-0.1585997,-0.53722954,-0.0014526655,-0.72682285,0.8370152,2.208,1.8020803
592,1.2389482,-1.9584656,0.15995024,0.28263688,0.23048474,-0.10145684,0.8866844,-1.3324425,3.118,3.3612378
593,-0.6544897,1.0582688,-0.26900557,-0.29697588,-0.09967679,0.033438306,-0.81125057,0.6529098,1.011,1.4061221
594,-0.7493284,-0.92642486,-0.69007534,-0.12046536,0.59259737,-0.047301695,-1.2521508,1.2350808,0.858,1.5417808
595,0.8920536,1.6933708,0.120174706,0.010752805,0.2615483,-0.03561062,-0.70337075,0.6777889,2.581,3.6989386
596,-0.80244017,1.2964321,-0.31955072,-0.00836193,-0.021574061,-0.0007164391,1.078992,-1.3772249,1.052,1.5273207
597,-0.34365597,0.34377912,0.12257949,-0.08745302,-0.4786525,-0.06405596,1.1071346,-0.40196413,1.052,0.91805947
598,-1.1295304,1.0582688,0.015062411,0.064609304,-0.7395866,-0.022342151,0.6943769,-0.34225428,0.523,0.6510309
599,-0.9327573,-1.0852003,-0.86231446,-0.28674418,-0.26387,0.10974055,-0.3328269,-0.42684323,0.875,1.3919314
600,0.7053416,1.0582688,0.11297523,-0.39454642,-0.3064715,-0.051876806,-0.7737271,0.76237786,2.634,2.8689387
601,-0.18013734,1.5345954,0.34964636,0.14456421,-0.09878925,-0.04141372,-0.783108,0.6429582,1.342,2.711354
602,1.2675428,1.613983,-0.10498015,-0.6110633,-0.9117676,-0.09546294,-0.6939899,0.6280307,3.667,3.7989748
603,-0.6733939,0.34377912,-0.6612593,-0.10696976,-0.3961121,0.20479332,-0.81125057,0.6728131,0.889,1.2151908
604,-1.1613551,-0.13254736,-0.29164332,-0.13643974,-0.6508335,-0.098974444,1.3979411,-0.88959455,1.661,0.8599721
605,0.9314506,0.5819424,0.36058006,-0.13834146,-0.57184327,-0.05041746,-0.85815483,0.73749876,2.396,3.2967079
606,1.5807594,0.26439136,0.38033387,-0.35081843,-0.5878188,-0.016099457,0.816328,-1.1135064,3.209,3.4933174
607,1.3413063,-0.29132286,0.88929725,-0.3624,-0.25055704,-0.0027030834,-0.8909879,0.787257,3.167,3.124125
608,-0.11172214,-0.8470371,-0.42918992,-0.08854759,0.47100562,-0.04705513,-0.84408355,0.8121361,1.714,2.1428468
609,-0.8908716,1.2170444,-0.56562847,-0.23852263,-1.1274376,-0.074926056,1.0133259,-0.8099814,1.208,1.078704
610,0.71529675,0.5025546,0.037793294,-0.1646717,-0.81236416,-0.04603462,-0.6752282,0.5434418,2.158,3.1241164
611,-1.356116,-1.4027513,0.7595093,0.9624084,-0.94105613,-0.0831144,1.6183912,-1.4667897,0.697,1.2207187
612,0.16358015,1.4552076,-0.04124353,0.05681738,-0.28872088,-0.09860263,-0.9847964,0.90170085,3.737,3.1613095
613,-0.4444254,1.8521463,-0.42809328,-0.11925518,-1.1132371,-0.10836284,1.374489,-0.93935275,2.0,1.340046
614,-0.52210736,-0.21193512,-0.62205595,0.006675375,0.625436,-0.027714955,-0.8675357,0.70764387,1.64,2.1775804
615,3.142553,-0.13254736,1.12971,-0.31247243,-0.63840806,-0.025867086,-0.815941,0.8171119,5.00001,4.1085405
616,-1.1298481,0.026228124,0.47600767,0.61834997,-0.9801075,-0.058346868,1.5574156,-1.5215237,0.582,0.93897116
617,0.22807682,1.2170444,-0.1891357,-0.2788161,-0.57184327,-0.06740664,-0.848774,0.7225713,3.147,2.9130163
618,2.3616564,-1.3233635,0.9539791,-0.07342967,0.58460957,0.019742012,1.0180165,-1.1135064,4.854,3.564501
619,-0.13597459,-0.053159624,-0.73437536,-0.6362501,-0.80348885,-0.0025242877,-1.3787924,1.2350808,0.956,1.4265665
620,-0.35191664,0.18500362,-0.07564702,-0.03128194,-0.49551558,-0.06949169,-1.3365785,1.2400566,1.777,2.034695
621,0.058892198,-0.92642486,6.773813,5.541703,-0.38279915,-0.04128161,1.5433444,-0.20790713,3.134,1.5495529
622,0.1122158,-1.9584656,0.3320626,0.042747274,2.765273,-0.022184752,-0.49699187,0.7723295,1.543,1.5461942
623,-0.83468854,-0.21193512,0.26129222,0.36157987,0.32367548,-0.04601758,-0.1686619,-0.5512387,2.47,2.0460806
624,-0.07349013,0.5025546,0.059310373,-0.14020897,-0.24700692,0.009406237,-0.83001226,0.80716026,1.875,1.8547469
625,-0.9887816,0.34377912,-0.6663154,-0.1429378,0.17279522,0.026111709,-0.74089414,0.9066767,1.036,1.1907979
626,-0.6377036,-0.6882616,-0.047105305,-0.1354496,0.5198198,0.017181957,0.95704085,-0.72041667,1.104,1.0556278
627,0.0860041,1.8521463,-0.19368327,-0.39686427,-0.25943235,0.050391518,0.97111213,-1.4170315,2.665,2.4379056
628,0.177242,-1.4027513,0.07253782,-0.30491188,-0.14494087,0.011789508,-0.15459064,0.26977167,0.927,1.368341
629,-0.02096082,0.5819424,0.2158405,-0.1800621,-0.65704626,-0.013792348,-0.848774,0.8121361,2.109,1.9946638
630,-0.3040472,-0.60887384,0.23655544,-0.0030811701,-0.37658644,0.02822523,0.65685344,-0.33230263,0.917,1.0788573
631,-0.4279041,-0.29132286,-0.15145211,-0.069758095,0.031677797,-0.02641884,-0.75965583,0.72754717,2.658,1.7817465
632,0.69819295,0.6613301,0.0011911044,-0.15379708,-0.63840806,-0.04903401,-0.8534644,0.7225713,2.254,3.1042209
633,-0.7368315,-0.21193512,-0.26311168,-0.27343526,0.021914955,-0.004027724,1.6137007,-0.9741835,0.58,0.779279
634,0.9927701,-1.7203023,0.4576928,-0.2719359,1.6318961,0.010761569,-1.4116254,1.2798632,2.216,2.7993593
635,-0.016830493,0.5819424,0.5644478,-0.02958406,-0.7333739,-0.063597575,-0.6986803,1.145516,1.222,1.4559436
636,-1.2177501,-1.0058126,-0.6714457,-0.10912354,-0.4351635,-0.062147554,1.6465337,-1.0189658,0.725,1.1040379
637,-0.9122646,-0.60887384,-0.7410176,-0.080386765,0.2384725,-0.047749344,-0.8956783,0.6429582,2.423,2.1244192
638,-0.72068083,1.0582688,0.03920702,-0.20832448,-1.067973,-0.007496852,0.83978015,-0.7602232,0.742,0.7913656
639,-0.17192963,-0.60887384,0.19861384,-0.017815143,1.3106099,-0.010398394,2.3876214,-2.2927759,0.901,1.4674143
640,-0.75848925,0.5819424,-0.4199394,-0.060950764,-0.28872088,-0.0033513869,-0.75965583,0.72754717,2.056,1.4453962
641,2.2727482,0.5819424,0.9514979,0.030153284,-0.5150413,-0.070810035,-0.70337075,0.5533934,5.00001,4.486906
642,0.1781422,-1.1645881,0.2860388,0.018026855,-0.6526086,-0.0013577824,1.2619187,-0.75524735,1.578,1.4055711
643,0.5008374,1.3758198,0.026332216,-0.18317848,-0.7307113,-0.065540895,0.8960653,-1.3622975,3.697,3.3399284
644,-0.6324083,-0.6882616,0.08361792,0.4427834,-0.76976264,-0.06008584,1.2900612,-0.48655307,0.866,1.100795
645,-1.0206063,0.7407178,-0.5059972,0.17331414,0.29971215,0.07332169,-0.74558455,0.6330066,1.906,1.4111849
646,-0.5119404,1.2964321,-0.41416937,-0.21907796,0.06806657,0.044914767,0.4833076,-1.01399,1.29,2.1371794
647,-1.1531475,-0.8470371,-0.35126954,-0.05749265,-0.7617749,-0.008800421,0.8022567,-0.51640797,0.71,0.9202428
648,0.2666795,-1.5615268,0.75434864,0.17366008,-0.19730519,-0.04826245,1.693438,-0.79505396,1.859,1.5306352
649,-1.2772162,0.10561587,-0.23197246,0.0048144185,-0.021574061,0.06174353,-0.7971793,0.6529098,0.931,1.1216788
650,-0.04087112,0.5819424,-0.30366045,-0.06860486,-0.55320513,-0.09894662,-0.8909879,0.702668,5.00001,3.041807
651,-0.47354952,1.0582688,-0.11309937,-0.25216326,-0.5097161,-0.05553954,-0.6986803,1.1405402,0.97,1.0682395
652,-0.36414877,-0.76764935,-0.78869355,-0.08328699,0.38669017,-0.06611607,-0.6939899,0.6578857,2.063,2.261408
653,3.1354046,-0.053159624,1.2279187,-0.0064303917,0.15415707,0.06871506,-0.5673483,-0.09346325,5.00001,4.5259094
654,0.073613115,1.5345954,0.019612517,-0.054524582,-0.680122,-0.07377926,-0.7643463,0.5583692,5.00001,3.1987243
655,0.1466352,1.0582688,-0.2512753,-0.087531865,-0.71562326,-0.079351515,1.1212058,-1.5513787,3.091,2.9666672
656,-1.1146506,0.34377912,-0.041224435,-0.18964256,-0.6011318,0.005749452,1.177491,-1.3175151,0.864,0.763607
657,-0.95139676,-1.1645881,-0.49037385,-0.040010583,2.199916,-0.0386276,0.87730354,-0.62587607,1.065,1.1793476
658,-0.47863302,-0.8470371,-0.19007093,-0.1337912,1.2431575,0.045382768,-0.8769166,0.63798237,3.462,1.558292
659,2.145926,-0.60887384,1.103651,0.037315924,-0.5097161,-0.05441723,0.75535244,-1.1881437,4.964,4.1545477
660,0.17485912,1.8521463,0.15720306,-0.2828716,-0.8203519,-0.054519787,1.0508494,-1.3423942,2.545,2.72597
661,1.8222778,0.5025546,0.5499052,-0.22061704,-0.022461591,-0.041025665,0.83978015,-1.2578052,4.513,4.0919404
662,-1.2247398,1.8521463,-0.16768728,-0.20832448,-0.9934205,-0.0007664703,1.9185786,-1.1234581,2.0,0.3870704
663,-1.0993472,1.3758198,-0.48487973,0.09654836,-0.2461194,0.07827399,-0.7737271,0.647934,0.993,1.2783066
664,0.18116052,-1.2439759,0.6152085,-0.16750105,-0.6020193,-0.027000003,1.5855582,-0.74529576,2.096,1.3639387
665,0.2574657,1.4552076,0.28148565,0.0016245848,-1.2241786,-0.055801764,0.980493,-1.1135064,3.75,2.496307
666,-0.53253907,1.8521463,-0.32300985,0.008126029,0.18255806,-0.052350882,1.0039451,-1.431959,3.607,2.554248
667,-0.407782,0.10561587,-0.4179849,0.023724485,-0.10322691,0.001942428,-0.8862974,0.7922328,1.844,1.9310504
668,0.40456894,-0.29132286,0.24006148,-0.10871211,0.21095905,0.0127223255,-0.848774,0.7723295,2.296,2.3122308
669,-0.4496148,0.10561587,-0.59237987,-0.13276821,-0.33576003,-0.08064525,-0.684609,0.5832484,2.622,2.4089205
670,0.98514485,-1.0058126,0.3618289,-0.39098015,-0.26387,0.00950217,-0.71275157,0.94648325,2.594,2.044485
671,0.42818594,1.3758198,0.28238162,-0.1718267,-0.48752782,-0.016336383,0.9945643,-1.2826843,1.643,2.7686598
672,1.001878,-1.8790778,0.42949855,0.044391986,0.10268027,-0.031729076,-0.9941773,0.94648325,3.228,2.9947498
673,-1.1329724,-1.4027513,6.363523,8.726439,-1.0209339,-0.08062551,2.350098,-0.5910453,1.183,0.6209576
674,0.40456894,1.0582688,-0.043166906,-0.12767331,-0.7848507,0.016942643,-0.71275157,0.787257,1.738,2.1704667
675,-0.6813898,0.26439136,-0.8966046,0.358538,-0.9916454,-0.011188948,1.0039451,-1.402104,3.5,1.9637405
676,-0.6850435,1.5345954,-0.7516702,-0.13033633,0.03434039,0.02787448,0.8022567,-1.1483372,1.775,1.9315706
677,-0.0005209891,0.5819424,0.14803386,-0.22528191,-0.47155225,0.027314754,-0.49699187,0.75740206,1.093,1.3586862
678,-0.50071436,-1.5615268,-0.73624533,0.19248737,0.31923783,-0.05867079,-0.8675357,0.63798237,2.033,2.3158872
679,-0.9126352,0.8201056,-0.22735363,-0.1288292,0.73282725,0.0007670486,-0.70806116,1.1554677,0.875,0.75640213
680,-0.3165441,1.1376566,0.09183863,-0.25533915,-0.43161336,-0.07127663,0.94765997,-0.70548916,1.381,1.3418204
681,-1.2117134,-0.21193512,-1.4214793,0.33362353,0.22604708,-0.0003947442,-0.74558455,0.6529098,2.25,2.2980077
682,0.09145825,-0.45009837,0.30194265,-0.090059176,0.13818151,0.022932561,1.1821814,-1.3324425,1.304,1.7894932
683,-0.18606806,0.34377912,-0.21084666,-0.31247243,-0.40853757,-0.046323206,0.9851834,-0.9244253,1.417,1.5785619
684,1.8740658,-0.29132286,0.217034,-0.2706804,0.08847978,-0.046337314,-0.74089414,0.47875613,5.00001,3.9425395
685,-0.53253907,0.7407178,-0.464984,-0.0791566,-0.32244706,-0.08363219,-0.93789214,0.83203936,3.076,2.3045468
686,0.033898417,-0.8470371,-0.22006144,0.07460153,0.30947497,0.004170103,0.7694237,-1.1234581,1.661,2.042755
687,-0.9181953,-1.0852003,-0.6315621,0.086331755,1.4703655,-0.046234533,-0.8722261,0.70764387,1.633,1.978033
688,-0.102879,1.2964321,0.21320339,-0.14847474,-0.392562,-0.07141173,1.0930632,-0.8597396,1.231,1.6752962
689,0.073613115,-1.0058126,-0.112722315,-0.19047455,-0.36238596,-0.08485646,-0.92851126,0.8867734,2.234,2.2766526
690,0.51370496,-1.7203023,0.42025793,-0.09842446,0.48609364,-0.017703349,1.5339636,-0.6905617,1.722,1.4088107
691,0.111739226,-0.3707106,-0.27212587,-0.23441282,-0.056187768,-0.034182616,0.816328,-1.2279503,3.642,2.362693
692,-0.43108127,-1.0058126,0.1576151,0.048564415,-0.28960842,-0.0103071965,1.9467212,-1.3274667,0.722,1.0970062
693,0.21012577,0.5819424,-0.06329736,0.051024362,1.2919718,2.4902508,-0.7971793,0.97136235,1.833,0.43532726
694,-0.5599158,-0.3707106,-0.4387946,-0.110407054,0.4647929,-0.06249175,0.62402046,-1.1881437,2.285,2.196811
695,-0.62875456,1.8521463,-0.7477483,-0.046583828,-0.80703896,-0.13760099,-0.7690367,0.5484176,5.00001,3.0211453
696,-0.5614514,0.89949334,-0.5065888,-0.062786974,-0.4236256,-0.10249064,-1.3600307,1.1604435,2.571,2.4097366
697,-0.33772525,0.5025546,-0.016870707,-0.012812787,0.6183358,-0.031139351,-0.68929946,1.1405402,0.883,1.205726
698,-0.082862794,0.10561587,-0.35261187,-0.022150837,-0.19198,-0.063751996,-0.7971793,0.7922328,2.123,2.4467068
699,-0.7105139,1.1376566,-0.22857463,-0.14644475,-0.5106036,-0.009650574,0.980493,-1.292636,0.764,1.4714916
700,0.78138196,-1.9584656,0.29725137,-0.2802432,0.48875624,-0.025001572,-0.750275,1.1654193,1.651,1.9532272
701,-0.7983628,0.8201056,-0.24515077,-0.10757196,0.3414261,0.016040536,-0.07016292,0.15532778,0.654,1.1143905
702,0.22585279,0.5819424,-0.48348343,-0.3404102,0.45147994,0.071614616,-0.6705377,0.6031516,1.766,2.05183
703,-0.27529374,0.42316687,-0.50158954,-0.24058494,-0.30735904,-0.038410645,-0.8018697,0.71261966,2.205,2.188102
704,0.9381756,-0.8470371,0.5928313,0.077013396,0.8721696,-0.04851537,-0.68929946,0.4986594,5.00001,3.17715
705,0.3678196,0.42316687,0.13394438,-0.22998998,0.75590307,-0.025525676,0.9054461,-1.4419106,2.49,2.9050107
706,0.58895105,0.5025546,-0.1873568,-0.10499018,-0.17067926,0.060513657,-0.81125057,0.73749876,1.65,2.3025417
707,1.2496977,1.8521463,0.5104431,-0.28180665,-0.79905117,-0.0481099,0.9195174,-1.402104,4.203,3.98397
